count,percentage,itemid,label,abbreviation,linksto,category,unitname,param_type,lownormalvalue,highnormalvalue
2252,0.030773014853582213,223973,Angio Dressing # 2,Angio Dressing # 2,chartevents,Cardiovascular,,Text,,
2247,0.030704691108347795,228971,Nutrition NCP - Body needs,Nutrition NCP - Body needs,chartevents,Care Plans,,Text,,
2235,0.03054071411978519,228540,Pressure Ulcer #2- Treatment,Pressure Ulcer #2- Treatment,chartevents,Skin - Impairment,,Text,,
2233,0.03051338462169142,228814,Pressure ulcer #2- Stage,Pressure ulcer #2- Stage,chartevents,Skin - Impairment,,Text,,
2212,0.030226424891706863,223836,Airway Type,Airway Type,chartevents,Respiratory,,Text,,
2190,0.02992580041267542,225192,Collar Care,Collar Care,chartevents,Treatments,,Checkbox,,
2177,0.029748158675065934,228520,Impaired Skin #3- Cleanse,Impaired Skin #3- Cleanse,chartevents,Skin - Impairment,,Text,,
2175,0.029720829176972163,225739,Cordis/Introducer Discontinued,Cordis/Introducer Discontinued,chartevents,Access Lines - Invasive,,Text,,
2149,0.029365545701753187,227133,Small Volume Neb Drug #2,SV Neb Drug #2,chartevents,Respiratory,,Text,,
2148,0.029351880952706303,228962,Nutrition  NCP - Expected outcomes,Nutrition NCP - Expected outcomes,chartevents,Care Plans,,Text,,
2147,0.02933821620365942,227444,C Reactive Protein (CRP),C Reactive Protein (CRP),chartevents,Labs,None,Numeric with tag,,
2146,0.029324551454612536,224979,Tunneling Present #2,Tunneling Present #2,chartevents,Skin - Impairment,,Text,,
2145,0.029310886705565652,228335,CAM-ICU Disorganized thinking,CAM-ICU Disorganized thinking,chartevents,Pain/Sedation,,Text,,
2131,0.02911958021890928,224090,Knee Immobilizer Status,Knee Immobilizer Status,chartevents,Treatments,,Text,,
2128,0.029078585971768628,224432,CT #3 Dressing,CT #3 Dressing,chartevents,Pulmonary,,Text,,
2128,0.029078585971768628,228966,Nutrition  NCP - Interventions,Nutrition NCP - Interventions,chartevents,Care Plans,,Text,,
2125,0.029037591724627977,228296,PCA concentrations,PCA concentrations,chartevents,Pain/Sedation,,Text,,
2115,0.02890094423415914,227802,GI Guaiac QC,GI Guaiac QC,chartevents,GI/GU,,Checkbox,,
2111,0.028846285237971604,220650,Total Protein,Total Protein,chartevents,Labs,None,Numeric,,
2107,0.02879162624178407,224932,Impaired Skin Site #4,Site #4,chartevents,Skin - Impairment,,Text,,
2100,0.028695972998455884,224917,Impaired Skin Length #3,Site Length #3,chartevents,Skin - Impairment,cm,Numeric,,
2091,0.02857299025703393,227461,Phenytoin (Dilantin),Phenytoin (Dilantin),chartevents,Labs,None,Numeric with tag,,
2079,0.028409013268471325,229105,Nutrition  NCP - Problem resolved,Nutrition NCP - Problem resolved,chartevents,Care Plans,,Text,,
2071,0.028299695276096253,224430,CT #3 Drainage,CT #3 Drainage,chartevents,Pulmonary,,Text,,
2059,0.02813571828753365,224779,CT #3 Leak,CT #3 Leak,chartevents,Pulmonary,,Text,,
2056,0.028094724040393,224946,Impaired Skin Type #4,Type #4,chartevents,Skin - Impairment,,Text,,
2055,0.028081059291346116,224434,CT #3 Fluctuate,CT #3 Fluctuate,chartevents,Pulmonary,,Text,,
2052,0.02804006504420546,229104,Nutrition  NCP - Plan revised,Nutrition NCP - Plan revised,chartevents,Care Plans,,Text,,
2043,0.02791708230278351,228744,Pressure ulcer #2- Surrounding tissue,Pressure ulcer #2- Surrounding tissue,chartevents,Skin - Impairment,,Text,,
2036,0.027821429059455324,228303,CAM-ICU Disorganized thinking,CAM-ICU Disorganized thinking,chartevents,Pain/Sedation,,Text,,
2036,0.027821429059455324,224428,CT #3 Crepitus,CT #3 Crepitus,chartevents,Pulmonary,,Text,,
2031,0.027753105314220903,224952,Impaired Skin Width #3,Site Width #3,chartevents,Skin - Impairment,cm,Numeric,,
2021,0.027616457823752067,227124,Dialysis Catheter Type,Dialysis Catheter Type,chartevents,Access Lines - Invasive,,Text,,
1989,0.027179185854251785,224331,PCA basal rate (mL/hour),PCA basal rate (mL/hour),chartevents,Pain/Sedation,ml/hr,Numeric,,
1985,0.02712452685806425,224965,Pressure Ulcer Stage #2,Pressure Ulcer Stage #2,chartevents,Skin - Impairment,,Text,,
1943,0.026550607398095134,226512,Admission Weight (Kg),Admission Weight (Kg),chartevents,General,kg,Numeric,,
1933,0.026413959907626298,228499,Impaired Skin #4- Location,Impaired Skin #4- Location,chartevents,Skin - Impairment,,Text,,
1923,0.02627731241715746,229136,Substance withdrawal NCP - Expected outcomes,Substance withdrawal NCP - Expected outcomes,chartevents,Care Plans,,Text,,
1920,0.026236318170016808,229138,Substance withdrawal NCP - Interventions,Substance withdrawal NCP - Interventions,chartevents,Care Plans,,Text,,
1915,0.02616799442478239,228754,Pressure ulcer #2- Drainage,Pressure ulcer #2- Drainage,chartevents,Skin - Impairment,,Text,,
1915,0.02616799442478239,224445,GI #2 Tube Drainage,GI #2 Tube Drainage,chartevents,GI/GU,,Text,,
1882,0.025717057706235225,223926,Neuro Drain #1 Type,Neuro Drain #1 Type,chartevents,Neurological,,Text,,
1875,0.02562140446290704,229141,Substance withdrawal NCP - Problem resolved,Substance withdrawal NCP - Problem resolved,chartevents,Care Plans,,Text,,
1875,0.02562140446290704,224065,Circulation/Skin Integrity,Circulation/Skin Integrity,chartevents,Restraint/Support Systems,,Text,,
1874,0.025607739713860156,225976,Replacement Fluid,Replacement Fluid,chartevents,Dialysis,,Text,,
1874,0.025607739713860156,224144,Blood Flow (ml/min),Blood Flow (ml/min),chartevents,Dialysis,ml/min,Numeric,,
1873,0.025594074964813272,225977,Dialysate Fluid,Dialysate Fluid,chartevents,Dialysis,,Text,,
1871,0.025566745466719505,224191,Hourly Patient Fluid Removal,Hourly PFR,chartevents,Dialysis,mL,Numeric,,
1870,0.02555308071767262,224149,Access Pressure,Access Pressure,chartevents,Dialysis,mmHg,Numeric,,
1869,0.025539415968625735,224152,Return Pressure,Return Pressure,chartevents,Dialysis,mmHg,Numeric,,
1869,0.025539415968625735,224150,Filter Pressure,Filter Pressure,chartevents,Dialysis,mmHg,Numeric,,
1869,0.025539415968625735,224151,Effluent Pressure,Effluent Pressure,chartevents,Dialysis,mmHg,Numeric,,
1868,0.02552575121957885,224154,Dialysate Rate,Dialysate Rate,chartevents,Dialysis,ml/hr,Numeric,,
1867,0.025512086470531967,224986,Undermining Present #2,Undermining Present #2,chartevents,Skin - Impairment,,Text,,
1865,0.0254847569724382,224146,System Integrity,System Integrity,chartevents,Dialysis,,Text,,
1861,0.025430097976250666,227290,CRRT mode,CRRT mode,chartevents,Dialysis,,Text,,
1858,0.025389103729110015,225183,Current Goal,Current Goal,chartevents,Dialysis,mL,Numeric,,
1851,0.02529345048578183,224153,Replacement Rate,Replacement Rate,chartevents,Dialysis,ml/hr,Numeric,,
1851,0.02529345048578183,223847,Passey Muir Valve in use,Passey Muir Valve in use,chartevents,Respiratory,,Text,,
1840,0.025143138246266107,224939,Impaired Skin Treatment #4,Site Treatment #4,chartevents,Skin - Impairment,,Text,,
1839,0.025129473497219224,224844,Permanent Pacemaker Mode,Permanent Pacemaker Mode,chartevents,Cardiovascular (Pacer Data),,Text,,
1826,0.024951831759609733,229140,Substance withdrawal NCP - Plan revised,Substance withdrawal NCP - Plan revised,chartevents,Care Plans,,Text,,
1808,0.024705866276765825,224067,Range of Motion,Range of Motion,chartevents,Restraint/Support Systems,,Text,,
1804,0.02465120728057829,224998,Incision Cleansing #2,Incision Cleansing #2,chartevents,Skin - Incisions,,Text,,
1800,0.024596548284390757,224905,Impaired Skin Drainage #5,Site Drainage #5,chartevents,Skin - Impairment,,Text,,
1789,0.024446236044875037,228532,Impaired Skin #4- Treatment,Impaired Skin #4- Treatment,chartevents,Skin - Impairment,,Text,,
1787,0.024418906546781267,224796,Ostomy,Ostomy,chartevents,GI/GU,,Text,,
1780,0.02432325330345308,229387,Cerebellar - Heel -> Shin,Cerebellar - Heel -> Shin,chartevents,Neurological,,Text,,
1777,0.02428225905631243,225225,CCO PAC Site Appear,CCO PAC Site Appear,chartevents,Access Lines - Invasive,,Text,,
1776,0.024268594307265547,228734,Pressure ulcer #2- Wound Base,Pressure ulcer #2- Wound Base,chartevents,Skin - Impairment,,Text,,
1766,0.024131946816796708,225227,CCO PAC Waveform Appear,CCO PAC Waveform Appear,chartevents,Access Lines - Invasive,,Text,,
1760,0.024049958322515406,227352,CCO PAC Dressing Occlusive,CCO PAC Dressing Occlusive,chartevents,Access Lines - Invasive,,Checkbox,,
1760,0.024049958322515406,223763,Bladder Pressure,Bladder Pressure,chartevents,Routine Vital Signs,mmHg,Numeric,,
1752,0.023940640330140338,224406,VEN Lumen Volume,VEN  Lumen Volume,chartevents,Dialysis,mL,Numeric,,
1750,0.02391331083204657,228804,Pressure ulcer #2- Dressing status,Pressure ulcer #2- Dressing status,chartevents,Skin - Impairment,,Text,,
1745,0.02384498708681215,224404,ART Lumen Volume,ART Lumen Volume,chartevents,Dialysis,mL,Numeric,,
1740,0.02377666334157773,229742,Activity / Mobility (RN Daily Mobility Goal),RN Daily Mobility Goal,chartevents,Treatments,,Text,,
1737,0.02373566909443708,225949,NIV Mask,NIV Mask,chartevents,Respiratory,,Text,,
1736,0.023722004345390197,228005,PBP (Prefilter) Replacement Rate,PBP (Prefilter) Replacement Rate,chartevents,Dialysis,ml/hr,Numeric,,
1724,0.02355802735682759,229686,Warming Device,Warming Device,chartevents,Treatments,,Text,,
1720,0.023503368360640056,224797,Ostomy Appearance,Ostomy Appearance,chartevents,GI/GU,,Text,,
1718,0.02347603886254629,227663,Immobilizer,Immobilizer,chartevents,Restraint/Support Systems,,Text,,
1702,0.023257402877796148,227662,Patient/Family Informed_V2,Patient/Family Informed_V2,chartevents,Restraint/Support Systems,,Text,,
1695,0.023161749634467963,228004,Citrate (ACD-A),Citrate (ACD-A),chartevents,Dialysis,ml/hr,Numeric,,
1691,0.02310709063828043,228006,Post Filter Replacement Rate,Post Filter Replacement Rate,chartevents,Dialysis,ml/hr,Numeric,,
1681,0.02297044314781159,225228,CCO PAC Zero/Calibrate,CCO PAC Zero/Calibrate,chartevents,Access Lines - Invasive,,Checkbox,,
1667,0.02277913666115522,227782,Impaired Skin  - Dressing Status #3,Impaired Skin  - Dressing Status #3,chartevents,Skin - Impairment,,Text,,
1651,0.02256050067640508,225695,Uric Acid,Uric Acid,chartevents,Labs,None,Numeric,,
1627,0.02223254669927987,227805,SvO2 SQI,SvO2 SQI,chartevents,Hemodynamics,,Text,,
1613,0.022041240212623495,228855,Impaired Skin #3- Type,Impaired Skin #3- Type,chartevents,Skin - Impairment,,Text,,
1599,0.02184993372596712,228567,Incision #3- Cleanse,Incision #3- Cleanse,chartevents,Skin - Incisions,,Text,,
1592,0.021754280482638937,220507,Activated Clotting Time,ACT,chartevents,Labs,None,Numeric,,
1584,0.021644962490263868,228724,Pressure ulcer #2- Length,Pressure ulcer #2- Length,chartevents,Skin - Impairment,cm,Numeric,,
1581,0.021603968243123214,224145,Heparin Dose (per hour),Heparin Dose (per hour),chartevents,Dialysis,units,Numeric,,
1576,0.021535644497888796,228300,CAM-ICU MS change,CAM-ICU MS change,chartevents,Pain/Sedation,,Text,,
1572,0.02148098550170126,226108,CCO PAC placed in outside facility,CCO PAC placed in outside facility,chartevents,Access Lines - Invasive,,Checkbox,,
1571,0.021467320752654378,228621,Pressure Ulcer #2- Width,Pressure Ulcer #2-  Width,chartevents,Skin - Impairment,cm,Numeric,,
1568,0.021426326505513727,224975,Surrounding Tissue #5,Surrounding Tissue #5,chartevents,Skin - Impairment,,Text,,
1553,0.02122135526981047,227751,CCO PAC Placement Confirmed by X-ray,CCO PAC Placement Confirmed by X-ray,chartevents,Access Lines - Invasive,,Text,,
1532,0.02093439553982591,224912,Impaired Skin Drainage Amount #5,Site Drainage Amount #5,chartevents,Skin - Impairment,,Text,,
1530,0.020907066041732144,227664,Immobilizer Device,Immobilizer Device,chartevents,Restraint/Support Systems,,Text,,
1526,0.02085240704554461,227666,Immobilizer Location,Immobilizer Location,chartevents,Restraint/Support Systems,,Text,,
1524,0.020825077547450842,228764,Pressure ulcer #2- Drainage amount,Pressure ulcer #2- Drainage amount,chartevents,Skin - Impairment,,Text,,
1516,0.02071575955507577,225745,PA Catheter Discontinued,PA Catheter Discontinued,chartevents,Access Lines - Invasive,,Text,,
1508,0.0206064415627007,225732,PICC Line Tip Cultured,PICC Line Tip Cultured,chartevents,Access Lines - Invasive,,Checkbox,,
1499,0.020483458821278746,224995,Incision Appearance #4,Incision Appearance #4,chartevents,Skin - Incisions,,Text,,
1496,0.020442464574138095,227665,Immobilizer Evaluated,Immobilizer Evaluated,chartevents,Restraint/Support Systems,,Text,,
1491,0.020374140828903677,228774,Pressure ulcer #2- Odor,Pressure ulcer #2- Odor,chartevents,Skin - Impairment,,Checkbox,,
1479,0.02021016384034107,227667,Reason for Immobilizer,Reason for Immobilizer,chartevents,Restraint/Support Systems,,Text,,
1466,0.020032522102731584,224044,Incision Packing #1,Incision Packing #1,chartevents,Skin - Incisions,,Text,,
1465,0.0200188573536847,225015,Incision Drainage #4,Incision Drainage #4,chartevents,Skin - Incisions,,Text,,
1454,0.019868545114168978,225006,Incision Closure #4,Incision Closure #4,chartevents,Skin - Incisions,,Text,,
1451,0.019827550867028327,224961,Impaired Skin Wound Base #5,Site/Wound Base #5,chartevents,Skin - Impairment,,Text,,
1449,0.01980022136893456,224804,AV Fistula L Thrill,AV Fistula L Thrill,chartevents,Cardiovascular,,Text,,
1442,0.019704568125606375,228610,Pressure Ulcer #1- Depth,Pressure Ulcer #1- Depth,chartevents,Skin - Impairment,cm,Numeric,,
1440,0.019677238627512604,224890,Impaired Skin Cleanse #4,Site Cleanse #4,chartevents,Skin - Impairment,,Text,,
1439,0.01966357387846572,224803,AV Fistula L Bruit,AV Fistula L Bruit,chartevents,Cardiovascular,,Text,,
1421,0.019417608395621816,225379,Indwelling Port (PortaCath) Site Appear,Indwelling Port (PortaCath) Site Appear,chartevents,Access Lines - Invasive,,Text,,
1391,0.0190076659242153,227360,Indwelling Port (PortaCath) Dressing Occlusive,Indwelling Port (PortaCath) Dressing Occlusive_201,chartevents,Access Lines - Invasive,,Checkbox,,
1390,0.018994001175168418,225767,Sheath Site Appear,Sheath Site Appear,chartevents,Access Lines - Invasive,,Text,,
1369,0.01870704144518386,228368,Cardiac Index (CI NICOM),Cardiac Index (CI NICOM),chartevents,NICOM,L/min/m2,Numeric,,
1365,0.018652382448996325,228687,Code Status.,Code Status.,chartevents,MD Progress Note,,Text,,
1363,0.018625052950902558,229644,Stroke NCP - Expected outcomes,Stroke NCP - Expected outcomes,chartevents,Care Plans,,Text,,
1361,0.01859772345280879,224926,Impaired Skin Odor #5,Odor #5,chartevents,Skin - Impairment,,Checkbox,,
1353,0.01848840546043372,228784,Pressure ulcer #2- Cleanse,Pressure ulcer #2- Cleanse,chartevents,Skin - Impairment,,Text,,
1342,0.018338093220918,228700,DVT Prophy,DVT Prophy,chartevents,MD Progress Note,,Text,,
1339,0.018297098973777348,223931,Neuro Drain #1 Status,Neuro Drain #1 Status,chartevents,Neurological,,Text,,
1333,0.018215110479496043,227125,Indwelling (PortaCath) Port Type,Indwelling (PortaCath) Port Type,chartevents,Access Lines - Invasive,,Text,,
1329,0.01816045148330851,228375,Stroke Volume Index (SVI NICOM),Stroke Volume Index (SVI NICOM),chartevents,NICOM,%,Numeric,,
1318,0.01801013924379279,223932,Neuro Drain #1 Drainage,Neuro Drain #1 Drainage,chartevents,Neurological,,Text,,
1318,0.01801013924379279,224410,PCA bolus,PCA bolus,chartevents,Pain/Sedation,None,Numeric,,
1315,0.017969144996652135,228603,Impaired Skin #4- Dressing Status,Impaired Skin #4- Dressing Status,chartevents,Skin - Impairment,,Text,,
1312,0.017928150749511484,224359,QTc,QTc,chartevents,Routine Vital Signs,sec,Numeric,,
1310,0.017900821251417717,229650,Stroke NCP - Water Swallow,Stroke NCP - Water Swallow,chartevents,Care Plans,,Text,,
1309,0.017887156502370834,226117,Sheath placed in outside facility,Sheath placed in outside facility,chartevents,Access Lines - Invasive,,Checkbox,,
1306,0.017846162255230183,225347,Midline Site Appear,Midline Site Appear,chartevents,Access Lines - Invasive,,Text,,
1300,0.01776417376094888,229649,Stroke NCP - Type,Stroke NCP - Type,chartevents,Care Plans,,Text,,
1287,0.01758653202333939,229652,Stroke NCP - Interventions,Stroke NCP - Interventions,chartevents,Care Plans,,Text,,
1284,0.01754553777619874,225724,Cordis/Introducer Line Tip Cultured,Cordis/Introducer Line Tip Cultured,chartevents,Access Lines - Invasive,,Checkbox,,
1282,0.017518208278104973,229646,Stroke NCP - Plan revised,Stroke NCP - Plan revised,chartevents,Care Plans,,Text,,
1277,0.017449884532870556,229647,Stroke NCP - Problem,Stroke NCP - Problem,chartevents,Care Plans,,Text,,
1274,0.0174088902857299,223800,Epidural Appearance,Epidural Appearance,chartevents,Pain/Sedation,,Text,,
1266,0.017299572293354833,229648,Stroke NCP - Problem resolved,Stroke NCP - Problem resolved,chartevents,Care Plans,,Text,,
1263,0.017258578046214182,228562,Incision #4- Location,Incision #4- Location,chartevents,Skin - Incisions,,Text,,
1262,0.0172449132971673,229301,GI #2 Tube Mark (CM),GI #2 Tube Mark (CM),chartevents,GI/GU,cm,Numeric,,
1258,0.017190254300979764,227684,Safety Measures,Safety Measures,chartevents,Restraint/Support Systems,,Text,,
1258,0.017190254300979764,225020,Incision Drainage Amount #4,Incision Drainage Amount #4,chartevents,Skin - Incisions,,Text,,
1257,0.01717658955193288,227119,Epidural Location,Epidural Location,chartevents,Pain/Sedation,,Text,,
1251,0.017094601057651575,229133,Elimination NCP - Expected outcomes,Elimination NCP - Expected outcomes,chartevents,Care Plans,,Text,,
1250,0.017080936308604692,224895,Impaired Skin Depth #2,Site Depth #2,chartevents,Skin - Impairment,cm,Numeric,,
1249,0.017067271559557808,227440,Digoxin,Digoxin,chartevents,Labs,None,Numeric with tag,,
1247,0.01703994206146404,228574,Incision #4- Treatment,Incision #4- Treatment,chartevents,Skin - Incisions,,Text,,
1244,0.01699894781432339,226112,Midline placed in outside facility,Midline placed in outside facility,chartevents,Access Lines - Invasive,,Checkbox,,
1242,0.016971618316229623,229536,Dialysis Catheter Type,Dialysis Catheter Type,chartevents,Access Lines - Invasive,,Text,,
1220,0.01667099383719818,224980,Tunneling Present #3,Tunneling Present #3,chartevents,Skin - Impairment,,Text,,
